service_id,first_date,last_date,active_days
W.450,2016-02-01,2016-03-04,25
P.450,2016-02-05,2016-03-04,5
8.450,2016-02-06,2016-03-05,5
B.450,2016-02-06,2016-03-05,5
S.450,2016-02-06,2016-03-05,5
O.448,2016-03-06,2016-05-22,2
C.448,2016-03-06,2016-08-21,25
U.448,2016-03-06,2016-08-21,25
e.448,2016-03-07,2016-06-06,60
L.448,2016-03-07,2016-06-06,49
2.448,2016-03-07,2016-08-22,121
7.448,2016-03-07,2016-08-22,121
A.448,2016-03-07,2016-08-22,121
p.448,2016-03-07,2016-08-22,97
W.448,2016-03-07,2016-08-22,121
P.448,2016-03-11,2016-08-19,24
8.448,2016-03-12,2016-08-20,24
B.448,2016-03-12,2016-08-20,24
S.448,2016-03-12,2016-08-20,24
C.451,2016-03-13,2016-08-28,25
U.451,2016-03-13,2016-08-28,25
e.451,2016-03-14,2016-06-06,54
L.451,2016-03-14,2016-06-06,44
p.451,2016-03-14,2016-09-01,99
2.451,2016-03-14,2016-09-02,124
7.451,2016-03-14,2016-09-02,124
A.451,2016-03-14,2016-09-02,124
W.451,2016-03-14,2016-09-02,124
P.451,2016-03-18,2016-09-02,25
o.448,2016-03-19,2016-04-16,2
o.451,2016-03-19,2016-04-16,2
8.451,2016-03-19,2016-09-03,25
B.451,2016-03-19,2016-09-03,25
S.451,2016-03-19,2016-09-03,25
C.453,2016-04-10,2016-05-29,6
U.453,2016-04-10,2016-05-29,8
L.453,2016-04-11,2016-06-02,31
p.453,2016-04-11,2016-06-02,23
2.453,2016-04-11,2016-06-03,39
7.453,2016-04-11,2016-06-03,39
A.453,2016-04-11,2016-06-03,29
e.453,2016-04-11,2016-06-03,39
W.453,2016-04-11,2016-06-03,39
T.453,2016-04-13,2016-06-01,2
T.448,2016-04-13,2016-07-13,3
T.451,2016-04-13,2016-07-13,3
P.453,2016-04-15,2016-06-03,6
o.453,2016-04-16,2016-04-16,1
8.453,2016-04-16,2016-06-04,8
B.453,2016-04-16,2016-06-04,6
S.453,2016-04-16,2016-06-04,8
C.454,2016-04-24,2016-05-29,4
U.454,2016-04-24,2016-05-29,6
L.454,2016-04-25,2016-06-02,23
p.454,2016-04-25,2016-06-02,15
2.454,2016-04-25,2016-06-03,29
7.454,2016-04-25,2016-06-03,29
A.454,2016-04-25,2016-06-03,19
e.454,2016-04-25,2016-06-03,29
W.454,2016-04-25,2016-06-03,29
P.454,2016-04-29,2016-06-03,4
B.454,2016-04-30,2016-05-28,3
8.454,2016-04-30,2016-06-04,6
S.454,2016-04-30,2016-06-04,6
m.448,2016-05-01,2016-05-01,1
m.451,2016-05-01,2016-05-01,1
m.453,2016-05-01,2016-05-01,1
m.454,2016-05-01,2016-05-01,1
c.453,2016-05-08,2016-05-15,2
c.454,2016-05-08,2016-05-15,2
c.455,2016-05-08,2016-05-15,2
U.455,2016-05-08,2016-05-29,4
a.453,2016-05-09,2016-05-20,10
a.454,2016-05-09,2016-05-20,10
a.455,2016-05-09,2016-05-20,10
L.455,2016-05-09,2016-06-02,15
2.455,2016-05-09,2016-06-03,19
7.455,2016-05-09,2016-06-03,19
e.455,2016-05-09,2016-06-03,19
W.455,2016-05-09,2016-06-03,19
b.453,2016-05-14,2016-05-21,2
b.454,2016-05-14,2016-05-21,2
b.455,2016-05-14,2016-05-21,2
8.455,2016-05-14,2016-06-04,4
S.455,2016-05-14,2016-06-04,4
v.448,2016-05-15,2016-05-15,1
v.451,2016-05-15,2016-05-15,1
v.453,2016-05-15,2016-05-15,1
O.451,2016-05-22,2016-05-22,1
O.453,2016-05-22,2016-05-22,1
O.454,2016-05-22,2016-05-22,1
O.455,2016-05-22,2016-05-22,1
O.456,2016-05-22,2016-05-22,1
9.447,2016-05-22,2016-05-29,2
9.453,2016-05-22,2016-05-29,2
9.454,2016-05-22,2016-05-29,2
9.455,2016-05-22,2016-05-29,2
9.456,2016-05-22,2016-05-29,2
C.455,2016-05-22,2016-05-29,2
C.456,2016-05-22,2016-05-29,2
U.456,2016-05-22,2016-05-29,2
9.448,2016-05-22,2016-08-21,14
9.451,2016-05-22,2016-08-28,15
L.456,2016-05-23,2016-06-02,7
p.455,2016-05-23,2016-06-02,7
p.456,2016-05-23,2016-06-02,7
2.456,2016-05-23,2016-06-03,9
7.456,2016-05-23,2016-06-03,9
A.455,2016-05-23,2016-06-03,9
A.456,2016-05-23,2016-06-03,9
e.456,2016-05-23,2016-06-03,9
W.456,2016-05-23,2016-06-03,9
P.455,2016-05-27,2016-06-03,2
P.456,2016-05-27,2016-06-03,2
B.455,2016-05-28,2016-05-28,1
B.456,2016-05-28,2016-05-28,1
8.456,2016-05-28,2016-06-04,2
S.456,2016-05-28,2016-06-04,2
X.451,2016-05-30,2016-05-30,1
X.453,2016-05-30,2016-05-30,1
X.454,2016-05-30,2016-05-30,1
X.455,2016-05-30,2016-05-30,1
X.456,2016-05-30,2016-05-30,1
T.454,2016-06-01,2016-06-01,1
T.455,2016-06-01,2016-06-01,1
T.456,2016-06-01,2016-06-01,1
r.454,2016-06-04,2016-06-04,1
r.455,2016-06-04,2016-06-04,1
r.456,2016-06-04,2016-06-04,1
9.452,2016-06-05,2016-08-28,13
C.452,2016-06-05,2016-08-28,13
U.452,2016-06-05,2016-08-28,13
e.452,2016-06-06,2016-06-06,1
L.452,2016-06-06,2016-06-06,1
p.452,2016-06-06,2016-09-01,52
2.452,2016-06-06,2016-09-02,65
7.452,2016-06-06,2016-09-02,65
A.452,2016-06-06,2016-09-02,65
W.452,2016-06-06,2016-09-02,65
P.452,2016-06-10,2016-09-02,13
R.452,2016-06-11,2016-06-11,1
8.452,2016-06-11,2016-09-03,13
B.452,2016-06-11,2016-09-03,13
S.452,2016-06-11,2016-09-03,13
t.448,2016-06-26,2016-06-26,1
t.451,2016-06-26,2016-06-26,1
t.452,2016-06-26,2016-06-26,1
t.458,2016-06-26,2016-06-26,1
9.458,2016-06-26,2016-08-28,10
C.458,2016-06-26,2016-08-28,10
U.458,2016-06-26,2016-08-28,10
p.458,2016-06-27,2016-09-01,39
2.458,2016-06-27,2016-09-02,49
7.458,2016-06-27,2016-09-02,49
A.458,2016-06-27,2016-09-02,49
W.458,2016-06-27,2016-09-02,49
P.458,2016-07-01,2016-09-02,10
8.458,2016-07-02,2016-09-03,10
B.458,2016-07-02,2016-09-03,10
S.458,2016-07-02,2016-09-03,10
X.452,2016-07-04,2016-07-04,1
X.458,2016-07-04,2016-07-04,1
9.459,2016-07-10,2016-08-28,8
C.459,2016-07-10,2016-08-28,8
U.459,2016-07-10,2016-08-28,8
p.459,2016-07-11,2016-09-01,32
2.459,2016-07-11,2016-09-02,40
7.459,2016-07-11,2016-09-02,40
A.459,2016-07-11,2016-09-02,40
W.459,2016-07-11,2016-09-02,40
T.452,2016-07-13,2016-07-13,1
T.458,2016-07-13,2016-07-13,1
T.459,2016-07-13,2016-07-13,1
P.459,2016-07-15,2016-09-02,8
8.459,2016-07-16,2016-09-03,8
B.459,2016-07-16,2016-09-03,8
S.459,2016-07-16,2016-09-03,8
n.448,2016-07-17,2016-07-17,1
n.451,2016-07-17,2016-07-17,1
n.452,2016-07-17,2016-07-17,1
n.458,2016-07-17,2016-07-17,1
n.459,2016-07-17,2016-07-17,1
i.448,2016-07-23,2016-07-23,1
i.451,2016-07-23,2016-07-23,1
i.452,2016-07-23,2016-07-23,1
i.458,2016-07-23,2016-07-23,1
i.459,2016-07-23,2016-07-23,1
C.460,2016-07-24,2016-08-14,4
9.460,2016-07-24,2016-08-28,6
U.460,2016-07-24,2016-08-28,6
p.460,2016-07-25,2016-08-18,16
A.460,2016-07-25,2016-08-19,20
2.460,2016-07-25,2016-09-02,30
7.460,2016-07-25,2016-09-02,30
W.460,2016-07-25,2016-09-02,30
P.460,2016-07-29,2016-08-19,4
B.460,2016-07-30,2016-08-20,4
8.460,2016-07-30,2016-09-03,6
S.460,2016-07-30,2016-09-03,6
M.448,2016-08-07,2016-08-07,1
M.451,2016-08-07,2016-08-07,1
M.452,2016-08-07,2016-08-07,1
N.452,2016-08-07,2016-08-07,1
N.458,2016-08-07,2016-08-07,1
N.459,2016-08-07,2016-08-07,1
N.460,2016-08-07,2016-08-07,1
N.461,2016-08-07,2016-08-07,1
C.461,2016-08-07,2016-08-14,2
9.461,2016-08-07,2016-08-28,4
U.461,2016-08-07,2016-08-28,4
p.461,2016-08-08,2016-08-18,8
A.461,2016-08-08,2016-08-19,10
2.461,2016-08-08,2016-09-02,20
7.461,2016-08-08,2016-09-02,20
W.461,2016-08-08,2016-09-02,20
P.461,2016-08-12,2016-08-19,2
B.461,2016-08-13,2016-08-20,2
8.461,2016-08-13,2016-09-03,4
S.461,2016-08-13,2016-09-03,4
c.460,2016-08-21,2016-08-28,2
c.461,2016-08-21,2016-08-28,2
h.460,2016-08-21,2016-08-28,2
h.461,2016-08-21,2016-08-28,2
z.460,2016-08-21,2016-08-28,2
z.461,2016-08-21,2016-08-28,2
a.460,2016-08-22,2016-09-02,10
a.461,2016-08-22,2016-09-02,10
f.460,2016-08-22,2016-09-02,10
f.461,2016-08-22,2016-09-02,10
x.460,2016-08-22,2016-09-02,10
x.461,2016-08-22,2016-09-02,10
b.460,2016-08-27,2016-09-03,2
b.461,2016-08-27,2016-09-03,2
g.460,2016-08-27,2016-09-03,2
g.461,2016-08-27,2016-09-03,2
y.460,2016-08-27,2016-09-03,2
y.461,2016-08-27,2016-09-03,2
Q.451,2016-08-28,2016-08-28,1
Q.452,2016-08-28,2016-08-28,1
Q.458,2016-08-28,2016-08-28,1
Q.459,2016-08-28,2016-08-28,1
Q.460,2016-08-28,2016-08-28,1
Q.461,2016-08-28,2016-08-28,1
L.459,2016-08-29,2016-09-01,4
L.460,2016-08-29,2016-09-01,4
L.461,2016-08-29,2016-09-01,4
e.459,2016-08-29,2016-09-02,5
e.460,2016-08-29,2016-09-02,5
e.461,2016-08-29,2016-09-02,5
c.457,2016-09-04,2016-09-04,1
h.457,2016-09-04,2016-09-04,1
z.457,2016-09-04,2016-09-04,1
9.457,2016-09-04,2016-09-18,3
C.457,2016-09-04,2016-11-27,13
U.457,2016-09-04,2016-11-27,13
X.457,2016-09-05,2016-11-24,2
L.457,2016-09-06,2016-12-01,39
p.457,2016-09-06,2016-12-01,50
2.457,2016-09-06,2016-12-02,63
7.457,2016-09-06,2016-12-02,63
A.457,2016-09-06,2016-12-02,63
e.457,2016-09-06,2016-12-02,47
W.457,2016-09-06,2016-12-02,63
P.457,2016-09-09,2016-12-02,13
o.457,2016-09-10,2016-09-10,1
8.457,2016-09-10,2016-12-03,13
B.457,2016-09-10,2016-12-03,13
S.457,2016-09-10,2016-12-03,13
L.463,2016-09-12,2016-12-15,44
e.463,2016-09-12,2016-12-16,53
p.463,2016-09-12,2017-03-02,96
2.463,2016-09-12,2017-03-03,121
7.463,2016-09-12,2017-03-03,121
A.463,2016-09-12,2017-03-03,121
W.463,2016-09-12,2017-03-03,121
P.463,2016-09-16,2017-03-03,25
k.457,2016-09-17,2016-09-17,1
k.463,2016-09-17,2016-09-17,1
8.463,2016-09-17,2017-03-04,25
B.463,2016-09-17,2017-03-04,25
S.463,2016-09-17,2017-03-04,25
9.463,2016-09-18,2016-09-18,1
C.463,2016-09-18,2017-02-26,24
U.463,2016-09-18,2017-02-26,24
C.466,2016-09-25,2016-11-27,10
U.466,2016-09-25,2016-11-27,10
L.466,2016-09-26,2016-12-01,28
p.466,2016-09-26,2016-12-01,39
2.466,2016-09-26,2016-12-02,49
7.466,2016-09-26,2016-12-02,49
A.466,2016-09-26,2016-12-02,49
e.466,2016-09-26,2016-12-02,33
W.466,2016-09-26,2016-12-02,49
P.466,2016-09-30,2016-12-02,10
8.466,2016-10-01,2016-12-03,10
B.466,2016-10-01,2016-12-03,10
S.466,2016-10-01,2016-12-03,10
C.467,2016-10-09,2016-11-27,8
U.467,2016-10-09,2016-11-27,8
L.467,2016-10-10,2016-12-01,24
p.467,2016-10-10,2016-12-01,31
7.467,2016-10-10,2016-12-02,39
A.467,2016-10-10,2016-12-02,39
e.467,2016-10-10,2016-12-02,28
W.467,2016-10-10,2016-12-02,39
P.467,2016-10-14,2016-12-02,8
8.467,2016-10-15,2016-12-03,8
B.467,2016-10-15,2016-12-03,8
S.467,2016-10-15,2016-12-03,8
l.457,2016-10-16,2016-10-16,1
l.463,2016-10-16,2016-10-16,1
l.466,2016-10-16,2016-10-16,1
l.467,2016-10-16,2016-10-16,1
V.466,2016-10-19,2016-10-19,1
V.467,2016-10-19,2016-10-19,1
C.468,2016-10-23,2016-11-27,6
U.468,2016-10-23,2016-11-27,6
L.468,2016-10-24,2016-12-01,18
p.468,2016-10-24,2016-12-01,23
7.468,2016-10-24,2016-12-02,29
A.468,2016-10-24,2016-12-02,29
e.468,2016-10-24,2016-12-02,23
W.468,2016-10-24,2016-12-02,29
P.468,2016-10-28,2016-12-02,6
8.468,2016-10-29,2016-12-03,6
B.468,2016-10-29,2016-12-03,6
S.468,2016-10-29,2016-12-03,6
C.470,2016-11-06,2016-11-27,4
U.470,2016-11-06,2016-11-27,4
p.470,2016-11-07,2016-12-01,15
7.470,2016-11-07,2016-12-02,19
A.470,2016-11-07,2016-12-02,19
e.470,2016-11-07,2016-12-02,14
W.470,2016-11-07,2016-12-02,19
P.470,2016-11-11,2016-12-02,4
8.470,2016-11-12,2016-12-03,4
B.470,2016-11-12,2016-12-03,4
S.470,2016-11-12,2016-12-03,4
L.470,2016-11-14,2016-12-01,10
C.471,2016-11-20,2016-11-27,2
U.471,2016-11-20,2016-11-27,2
L.471,2016-11-21,2016-12-01,6
p.471,2016-11-21,2016-12-01,7
7.471,2016-11-21,2016-12-02,9
A.471,2016-11-21,2016-12-02,9
e.471,2016-11-21,2016-12-02,7
W.471,2016-11-21,2016-12-02,9
X.466,2016-11-24,2016-11-24,1
X.467,2016-11-24,2016-11-24,1
X.468,2016-11-24,2016-11-24,1
X.470,2016-11-24,2016-11-24,1
X.471,2016-11-24,2016-11-24,1
X.463,2016-11-24,2017-01-02,3
P.471,2016-11-25,2016-12-02,2
8.471,2016-11-26,2016-12-03,2
B.471,2016-11-26,2016-12-03,2
S.471,2016-11-26,2016-12-03,2
C.465,2016-12-04,2017-02-26,13
U.465,2016-12-04,2017-02-26,13
L.465,2016-12-05,2017-03-02,41
p.465,2016-12-05,2017-03-02,49
2.465,2016-12-05,2017-03-03,62
7.465,2016-12-05,2017-03-03,62
A.465,2016-12-05,2017-03-03,62
e.465,2016-12-05,2017-03-03,51
W.465,2016-12-05,2017-03-03,62
P.465,2016-12-09,2017-03-03,13
8.465,2016-12-10,2017-03-04,13
B.465,2016-12-10,2017-03-04,13
S.465,2016-12-10,2017-03-04,13
C.473,2016-12-18,2017-05-28,24
U.473,2016-12-18,2017-05-28,24
p.473,2016-12-19,2017-06-01,93
7.473,2016-12-19,2017-06-02,116
A.473,2016-12-19,2017-06-02,117
W.473,2016-12-19,2017-06-02,117
P.473,2016-12-23,2017-06-02,24
8.473,2016-12-24,2017-06-03,24
B.473,2016-12-24,2017-06-03,23
S.473,2016-12-24,2017-06-03,24
X.465,2016-12-26,2017-01-02,2
X.473,2016-12-26,2017-01-02,2
Y.465,2016-12-31,2016-12-31,1
Y.473,2016-12-31,2016-12-31,1
C.474,2017-01-01,2017-05-28,22
U.474,2017-01-01,2017-05-28,22
X.474,2017-01-02,2017-01-02,1
L.473,2017-01-03,2017-06-01,81
L.474,2017-01-03,2017-06-01,81
p.474,2017-01-03,2017-06-01,86
7.474,2017-01-03,2017-06-02,107
A.474,2017-01-03,2017-06-02,108
e.473,2017-01-03,2017-06-02,100
e.474,2017-01-03,2017-06-02,100
W.474,2017-01-03,2017-06-02,108
P.474,2017-01-06,2017-06-02,22
8.474,2017-01-07,2017-06-03,22
B.474,2017-01-07,2017-06-03,22
S.474,2017-01-07,2017-06-03,22
C.476,2017-01-15,2017-02-26,7
U.476,2017-01-15,2017-02-26,7
0.463,2017-01-16,2017-01-16,1
0.465,2017-01-16,2017-01-16,1
M.463,2017-01-16,2017-01-16,1
M.465,2017-01-16,2017-01-16,1
M.473,2017-01-16,2017-01-16,1
M.474,2017-01-16,2017-01-16,1
M.476,2017-01-16,2017-01-16,1
L.476,2017-01-17,2017-03-02,26
p.476,2017-01-17,2017-03-02,27
7.476,2017-01-17,2017-03-03,33
A.476,2017-01-17,2017-03-03,34
e.476,2017-01-17,2017-03-03,33
W.476,2017-01-17,2017-03-03,34
P.476,2017-01-20,2017-03-03,7
8.476,2017-01-21,2017-03-04,7
B.476,2017-01-21,2017-03-04,7
S.476,2017-01-21,2017-03-04,7
C.477,2017-01-29,2017-02-26,5
U.477,2017-01-29,2017-02-26,5
L.477,2017-01-30,2017-03-02,19
p.477,2017-01-30,2017-03-02,20
7.477,2017-01-30,2017-03-03,24
A.477,2017-01-30,2017-03-03,25
e.477,2017-01-30,2017-03-03,23
W.477,2017-01-30,2017-03-03,25
P.477,2017-02-03,2017-03-03,5
8.477,2017-02-04,2017-03-04,5
B.477,2017-02-04,2017-03-04,5
S.477,2017-02-04,2017-03-04,5
C.478,2017-02-26,2017-02-26,1
U.478,2017-02-26,2017-02-26,1
L.478,2017-02-27,2017-03-02,4
p.478,2017-02-27,2017-03-02,4
7.478,2017-02-27,2017-03-03,5
A.478,2017-02-27,2017-03-03,5
e.478,2017-02-27,2017-03-03,5
W.478,2017-02-27,2017-03-03,5
P.478,2017-03-03,2017-03-03,1
8.478,2017-03-04,2017-03-04,1
B.478,2017-03-04,2017-03-04,1
S.478,2017-03-04,2017-03-04,1
C.475,2017-03-05,2017-05-28,13
U.475,2017-03-05,2017-05-28,13
L.475,2017-03-06,2017-06-01,47
p.475,2017-03-06,2017-06-01,51
7.475,2017-03-06,2017-06-02,64
A.475,2017-03-06,2017-06-02,64
e.475,2017-03-06,2017-06-02,58
W.475,2017-03-06,2017-06-02,64
P.475,2017-03-10,2017-06-02,13
8.475,2017-03-11,2017-06-03,13
B.475,2017-03-11,2017-06-03,13
S.475,2017-03-11,2017-06-03,13
C.479,2017-03-19,2017-08-27,24
U.479,2017-03-19,2017-08-27,24
p.479,2017-03-20,2017-04-27,24
e.479,2017-03-20,2017-06-15,58
L.479,2017-03-20,2017-06-15,47
7.479,2017-03-20,2017-09-01,119
A.479,2017-03-20,2017-09-01,119
W.479,2017-03-20,2017-09-01,119
P.479,2017-03-24,2017-04-28,6
8.479,2017-03-25,2017-09-02,24
B.479,2017-03-25,2017-09-02,24
S.479,2017-03-25,2017-09-02,24
C.481,2017-04-02,2017-05-28,6
F.481,2017-04-02,2017-05-28,7
U.481,2017-04-02,2017-05-28,9
L.481,2017-04-03,2017-06-01,35
p.481,2017-04-03,2017-06-01,23
7.481,2017-04-03,2017-06-02,44
A.481,2017-04-03,2017-06-02,29
D.481,2017-04-03,2017-06-02,34
e.481,2017-04-03,2017-06-02,44
W.481,2017-04-03,2017-06-02,44
P.481,2017-04-07,2017-06-02,6
E.481,2017-04-08,2017-04-29,4
8.481,2017-04-08,2017-06-03,9
B.481,2017-04-08,2017-06-03,6
S.481,2017-04-08,2017-06-03,9
C.482,2017-04-16,2017-05-28,4
F.482,2017-04-16,2017-05-28,5
U.482,2017-04-16,2017-05-28,7
L.482,2017-04-17,2017-06-01,27
p.482,2017-04-17,2017-06-01,15
7.482,2017-04-17,2017-06-02,34
A.482,2017-04-17,2017-06-02,19
D.482,2017-04-17,2017-06-02,24
e.482,2017-04-17,2017-06-02,34
W.482,2017-04-17,2017-06-02,34
P.482,2017-04-21,2017-06-02,4
8.482,2017-04-22,2017-06-03,7
B.482,2017-04-22,2017-06-03,4
E.482,2017-04-22,2017-06-03,5
S.482,2017-04-22,2017-06-03,7
f.481,2017-04-30,2017-05-07,2
f.482,2017-04-30,2017-05-07,2
f.485,2017-04-30,2017-05-07,2
z.481,2017-04-30,2017-05-07,2
z.482,2017-04-30,2017-05-07,2
z.485,2017-04-30,2017-05-07,2
c.481,2017-04-30,2017-05-14,3
c.482,2017-04-30,2017-05-14,3
c.485,2017-04-30,2017-05-14,3
h.481,2017-04-30,2017-05-14,3
h.482,2017-04-30,2017-05-14,3
h.485,2017-04-30,2017-05-14,3
U.485,2017-04-30,2017-05-14,3
d.481,2017-05-01,2017-05-12,10
d.482,2017-05-01,2017-05-12,10
d.485,2017-05-01,2017-05-12,10
x.481,2017-05-01,2017-05-12,10
x.482,2017-05-01,2017-05-12,10
x.485,2017-05-01,2017-05-12,10
L.485,2017-05-01,2017-05-18,12
7.485,2017-05-01,2017-05-19,15
a.481,2017-05-01,2017-05-19,15
a.482,2017-05-01,2017-05-19,15
a.485,2017-05-01,2017-05-19,15
e.485,2017-05-01,2017-05-19,15
i.481,2017-05-01,2017-05-19,15
i.482,2017-05-01,2017-05-19,15
i.485,2017-05-01,2017-05-19,15
W.485,2017-05-01,2017-05-19,15
k.481,2017-05-06,2017-05-13,2
k.482,2017-05-06,2017-05-13,2
k.485,2017-05-06,2017-05-13,2
y.481,2017-05-06,2017-05-13,2
y.482,2017-05-06,2017-05-13,2
y.485,2017-05-06,2017-05-13,2
8.485,2017-05-06,2017-05-20,3
b.481,2017-05-06,2017-05-20,3
b.482,2017-05-06,2017-05-20,3
b.485,2017-05-06,2017-05-20,3
g.481,2017-05-06,2017-05-20,3
g.482,2017-05-06,2017-05-20,3
g.485,2017-05-06,2017-05-20,3
S.485,2017-05-06,2017-05-20,3
F.485,2017-05-14,2017-05-14,1
D.485,2017-05-15,2017-05-19,5
E.485,2017-05-20,2017-05-20,1
9.482,2017-05-21,2017-05-28,2
9.486,2017-05-21,2017-05-28,2
C.486,2017-05-21,2017-05-28,2
F.486,2017-05-21,2017-05-28,2
U.486,2017-05-21,2017-05-28,2
L.486,2017-05-22,2017-06-01,7
p.486,2017-05-22,2017-06-01,7
7.486,2017-05-22,2017-06-02,9
A.486,2017-05-22,2017-06-02,9
D.486,2017-05-22,2017-06-02,9
e.486,2017-05-22,2017-06-02,9
W.486,2017-05-22,2017-06-02,9
P.486,2017-05-26,2017-06-02,2
8.486,2017-05-27,2017-06-03,2
B.486,2017-05-27,2017-06-03,2
E.486,2017-05-27,2017-06-03,2
S.486,2017-05-27,2017-06-03,2
X.482,2017-05-29,2017-05-29,1
X.486,2017-05-29,2017-05-29,1
r.486,2017-06-03,2017-06-03,1
9.480,2017-06-04,2017-08-27,13
C.480,2017-06-04,2017-08-27,13
F.480,2017-06-04,2017-08-27,13
U.480,2017-06-04,2017-08-27,13
L.480,2017-06-05,2017-08-31,10
p.480,2017-06-05,2017-08-31,52
7.480,2017-06-05,2017-09-01,65
A.480,2017-06-05,2017-09-01,65
D.480,2017-06-05,2017-09-01,64
e.480,2017-06-05,2017-09-01,12
W.480,2017-06-05,2017-09-01,65
P.480,2017-06-09,2017-09-01,13
R.480,2017-06-10,2017-06-10,1
8.480,2017-06-10,2017-09-02,13
B.480,2017-06-10,2017-09-02,13
E.480,2017-06-10,2017-09-02,13
S.480,2017-06-10,2017-09-02,13
9.487,2017-06-18,2017-09-17,14
C.487,2017-06-18,2017-11-26,24
F.487,2017-06-18,2017-11-26,24
U.487,2017-06-18,2017-11-26,24
p.487,2017-06-19,2017-11-30,93
7.487,2017-06-19,2017-12-01,117
A.487,2017-06-19,2017-12-01,117
D.487,2017-06-19,2017-12-01,117
W.487,2017-06-19,2017-12-01,117
P.487,2017-06-23,2017-12-01,24
8.487,2017-06-24,2017-12-02,24
B.487,2017-06-24,2017-12-02,24
E.487,2017-06-24,2017-12-02,24
S.487,2017-06-24,2017-12-02,24
9.491,2017-07-02,2017-08-27,9
C.491,2017-07-02,2017-08-27,9
F.491,2017-07-02,2017-08-27,9
U.491,2017-07-02,2017-08-27,9
p.491,2017-07-03,2017-08-31,35
7.491,2017-07-03,2017-09-01,44
A.491,2017-07-03,2017-09-01,44
D.491,2017-07-03,2017-09-01,44
W.491,2017-07-03,2017-09-01,44
X.480,2017-07-04,2017-07-04,1
X.491,2017-07-04,2017-07-04,1
X.487,2017-07-04,2017-11-23,3
P.491,2017-07-07,2017-09-01,9
8.491,2017-07-08,2017-09-02,9
B.491,2017-07-08,2017-09-02,9
E.491,2017-07-08,2017-09-02,9
S.491,2017-07-08,2017-09-02,9
9.492,2017-07-16,2017-08-27,7
C.492,2017-07-16,2017-08-27,7
F.492,2017-07-16,2017-08-27,7
U.492,2017-07-16,2017-08-27,7
p.492,2017-07-17,2017-08-31,28
7.492,2017-07-17,2017-09-01,35
A.492,2017-07-17,2017-09-01,35
D.492,2017-07-17,2017-09-01,35
W.492,2017-07-17,2017-09-01,35
P.492,2017-07-21,2017-09-01,7
8.492,2017-07-22,2017-09-02,7
B.492,2017-07-22,2017-09-02,7
E.492,2017-07-22,2017-09-02,7
S.492,2017-07-22,2017-09-02,7
9.494,2017-07-30,2017-08-27,5
C.494,2017-07-30,2017-08-27,5
F.494,2017-07-30,2017-08-27,5
U.494,2017-07-30,2017-08-27,5
p.494,2017-07-31,2017-08-31,20
7.494,2017-07-31,2017-09-01,25
A.494,2017-07-31,2017-09-01,25
D.494,2017-07-31,2017-09-01,25
W.494,2017-07-31,2017-09-01,25
P.494,2017-08-04,2017-09-01,5
8.494,2017-08-05,2017-09-02,5
B.494,2017-08-05,2017-09-02,5
E.494,2017-08-05,2017-09-02,5
S.494,2017-08-05,2017-09-02,5
9.495,2017-08-13,2017-08-27,3
C.495,2017-08-13,2017-08-27,3
F.495,2017-08-13,2017-08-27,3
U.495,2017-08-13,2017-08-27,3
p.495,2017-08-14,2017-08-31,12
7.495,2017-08-14,2017-09-01,15
A.495,2017-08-14,2017-09-01,15
D.495,2017-08-14,2017-09-01,15
W.495,2017-08-14,2017-09-01,15
P.495,2017-08-18,2017-09-01,3
8.495,2017-08-19,2017-09-02,3
B.495,2017-08-19,2017-09-02,3
E.495,2017-08-19,2017-09-02,3
S.495,2017-08-19,2017-09-02,3
L.487,2017-08-30,2017-08-31,2
L.491,2017-08-30,2017-08-31,2
L.492,2017-08-30,2017-08-31,2
L.494,2017-08-30,2017-08-31,2
L.495,2017-08-30,2017-08-31,2
e.487,2017-08-30,2017-09-01,3
e.491,2017-08-30,2017-09-01,3
e.492,2017-08-30,2017-09-01,3
e.494,2017-08-30,2017-09-01,3
e.495,2017-08-30,2017-09-01,3
9.489,2017-09-03,2017-09-17,3
C.489,2017-09-03,2017-11-26,13
F.489,2017-09-03,2017-11-26,13
U.489,2017-09-03,2017-11-26,13
X.489,2017-09-04,2017-11-23,2
p.489,2017-09-05,2017-11-30,50
7.489,2017-09-05,2017-12-01,63
A.489,2017-09-05,2017-12-01,63
D.489,2017-09-05,2017-12-01,63
e.489,2017-09-05,2017-12-01,57
W.489,2017-09-05,2017-12-01,63
P.489,2017-09-08,2017-12-01,13
8.489,2017-09-09,2017-12-02,13
B.489,2017-09-09,2017-12-02,13
E.489,2017-09-09,2017-12-02,13
S.489,2017-09-09,2017-12-02,13
C.496,2017-09-17,2017-11-26,11
F.496,2017-09-17,2017-11-26,11
U.496,2017-09-17,2017-11-26,11
p.496,2017-09-18,2017-11-30,43
7.496,2017-09-18,2017-12-01,54
A.496,2017-09-18,2017-12-01,54
D.496,2017-09-18,2017-12-01,54
e.496,2017-09-18,2017-12-01,48
W.496,2017-09-18,2017-12-01,54
P.496,2017-09-22,2017-12-01,11
8.496,2017-09-23,2017-12-02,11
B.496,2017-09-23,2017-12-02,11
E.496,2017-09-23,2017-12-02,11
S.496,2017-09-23,2017-12-02,11
C.498,2017-10-01,2017-11-26,9
F.498,2017-10-01,2017-11-26,9
U.498,2017-10-01,2017-11-26,9
p.498,2017-10-02,2017-11-30,35
7.498,2017-10-02,2017-12-01,44
A.498,2017-10-02,2017-12-01,44
