HWYNAME,HWYNUMB,ST_HWY_SFX,RDWY_ID,MLGE_TYP,OVLP_CD,MP,MP_DESC,MP_DISP,LRS_KEY,LRM_KEY,LAT,LONGTD,HRZ_COL_M,CRD_RF_DTM,EFFECTV_DT,GIS_PRC_DT
PACIFIC,001,00,2,0,0,99.99,MILEPOST 100.00,100.00,000100200S00,00100I00,42.9462001,-123.2939465,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,101,MILEPOST 101.00,101.00,000100200S00,00100I00,42.9480369,-123.3132152,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,99.01,MILEPOST 99.00,99.00,000100200S00,00100I00,42.934266,-123.2840515,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,101,MILEPOST 101.00,101.00,000100100S00,00100D00,42.9479153,-123.3131107,3,NAD 83,2014,07/14/2015
COQUILLE-BANDON,244,00,1,0,0,12.04,MILEPOST 12.00,12.00,024400100S00,24400I00,43.1687108,-124.2679206,3,NAD 83,2014,07/14/2015
CROOKED RIVER,014,00,1,0,0,6.95,MILEPOST 7.00,7.00,001400100S00,01400I00,44.2118254,-120.8790921,3,NAD 83,2014,07/14/2015
CROOKED RIVER,014,00,1,0,0,8.76,MILEPOST 9.00,9.00,001400100S00,01400I00,44.1893329,-120.8734193,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,186,MILEPOST 186.00,186.00,000700100S00,00700I00,43.768979,-118.1356602,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,187,MILEPOST 187.00,187.00,000700100S00,00700I00,43.768132,-118.1179381,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,188.01,MILEPOST 188.00,188.00,000700100S00,00700I00,43.7572628,-118.1044496,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,189.04,MILEPOST 189.00,189.00,000700100S00,00700I00,43.7497184,-118.0873925,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,237.99,MILEPOST 238.00,238.00,000100100S00,00100D00,44.6985802,-123.0521231,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,2,0,0,153,MILEPOST 153.00,153.00,000400200S00,00400D00,43.8707524,-121.4017444,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,153,MILEPOST 153.00,153.00,000400100S00,00400I00,43.8710616,-121.4022944,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,17.05,MILEPOST 17.00,17.00,003000100S00,03000I00,44.9342561,-123.2098828,3,NAD 83,2014,07/14/2015
WILLAMINA-SALEM,030,00,1,0,0,18.04,MILEPOST 18.00,18.00,003000100S00,03000I00,44.9337019,-123.1896494,3,NAD 83,2014,07/14/2015
ALBANY-CORVALLIS,031,00,1,0,0,8.09,MILEPOST 8.00,8.00,003100100S00,03100I00,44.6404153,-123.1500248,3,NAD 83,2014,07/14/2015
SANTIAM,016,00,1,0,0,39.99,MILEPOST 40.00,40.00,001600100S00,01600I00,44.3899317,-122.5069078,3,NAD 83,2014,07/14/2015
SANTIAM,016,00,1,0,0,40.99,MILEPOST 41.00,41.00,001600100S00,01600I00,44.3948068,-122.4884605,3,NAD 83,2014,07/14/2015
ALBANY-JUNCTION CITY,058,00,1,0,0,24.98,MILEPOST 25.00,25.00,005800100S00,05800I00,44.3119954,-123.1259866,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,154,MILEPOST 154.00,154.00,000400100S00,00400I00,43.8580615,-121.41138,3,NAD 83,2014,07/14/2015
LOWER COLUMBIA RIVER,092,00,1,0,0,71,MILEPOST 71.00,71.00,009200100S00,09200I00,46.1350693,-123.3815098,3,NAD 83,2014,07/14/2015
PAULINA,380,00,1,0,0,52.01,MILEPOST 52.00,52.00,038000100S00,38000I00,44.1052474,-120.0214235,3,NAD 83,2014,07/14/2015
PAULINA,380,00,1,0,0,52.96,MILEPOST 53.00,53.00,038000100S00,38000I00,44.1096988,-120.0043156,3,NAD 83,2014,07/14/2015
PAULINA,380,00,1,0,0,53.98,MILEPOST 54.00,54.00,038000100S00,38000I00,44.1178626,-119.9885577,3,NAD 83,2014,07/14/2015
COVE,342,00,1,0,0,3.03,MILEPOST 3.00,3.00,034200100S00,34200I00,45.333155,-117.9873798,3,NAD 83,2014,07/14/2015
COVE,342,00,1,0,0,4.02,MILEPOST 4.00,4.00,034200100S00,34200I00,45.3332471,-117.9670918,3,NAD 83,2014,07/14/2015
COVE,342,00,1,0,0,2,MILEPOST 2.00,2.00,034200100S00,34200I00,45.3331187,-118.0085463,3,NAD 83,2014,07/14/2015
LOWER COLUMBIA RIVER,092,00,1,0,0,66.97,MILEPOST 67.00,67.00,009200100S00,09200I00,46.111104,-123.306456,3,NAD 83,2014,07/14/2015
LOWER COLUMBIA RIVER,092,00,1,0,0,66,MILEPOST 66.00,66.00,009200100S00,09200I00,46.1123703,-123.2865603,3,NAD 83,2014,07/14/2015
LOWER COLUMBIA RIVER,092,00,1,0,0,37.97,MILEPOST 38.00,38.00,009200100S00,09200I00,45.9812512,-122.8694248,3,NAD 83,2014,07/14/2015
SUNSET,047,00,1,0,0,63.01,MILEPOST 63.00,63.00,004700100S00,04700I00,45.5504738,-122.8906382,3,NAD 83,2014,07/14/2015
SUNSET,047,00,1,0,0,63.97,MILEPOST 64.00,64.00,004700100S00,04700I00,45.5438485,-122.873057,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,243,MILEPOST 243.00,243.00,000100100S00,00100D00,44.7699985,-123.0447241,3,NAD 83,2014,07/14/2015
LA GRANDE-BAKER,066,00,1,0,0,39,MILEPOST 39.00,39.00,006600100S00,06600I00,44.9342991,-117.9472672,3,NAD 83,2014,07/14/2015
I.O.N.,456,00,1,0,0,50.02,MILEPOST 50.00,50.00,045600100S00,45600I00,42.856006,-117.5772229,3,NAD 83,2014,07/14/2015
OLD OREGON TRAIL,006,00,2,0,0,191,MILEPOST 191.00,191.00,000600200S00,00600D00,45.7555183,-119.1597453,3,NAD 83,2014,07/14/2015
SUNSET,047,00,1,0,0,33,MILEPOST 33.00,33.00,004700100S00,04700I00,45.7732687,-123.3831065,3,NAD 83,2014,07/14/2015
SUNSET,047,00,1,0,0,33.98,MILEPOST 34.00,34.00,004700100S00,04700I00,45.7765977,-123.3641917,3,NAD 83,2014,07/14/2015
SHERMAN,042,00,1,0,0,56.94,MILEPOST 57.00,57.00,004200100S00,04200I00,45.0035113,-120.7620452,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,104.88,MILEPOST 105.00,105.00,001500100S00,01500I00,44.288885,-121.3083705,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,133,MILEPOST 133.00,133.00,000400100S00,00400I00,44.1237488,-121.2852973,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,121.38,MILEPOST 121.00,121.00,000400100S00,00400I00,44.2705611,-121.1710178,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,120.39,MILEPOST 120.00,120.00,000400100S00,00400I00,44.2847604,-121.1679436,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,7.05,MILEPOST 7.00,7.00,004800100S00,04800I00,44.3237581,-118.9482946,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,8.12,MILEPOST 8.00,8.00,004800100S00,04800I00,44.30957,-118.9514551,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,9.17,MILEPOST 9.00,9.00,004800100S00,04800I00,44.296361,-118.9548448,3,NAD 83,2014,07/14/2015
LAKEVIEW-BURNS,049,00,1,0,0,42.89,MILEPOST 43.00,43.00,004900100S00,04900I00,43.0768736,-119.9735766,3,NAD 83,2014,07/14/2015
LAKEVIEW-BURNS,049,00,1,0,0,16.03,MILEPOST 16.00,16.00,004900100S00,04900I00,43.3547781,-119.6788439,3,NAD 83,2014,07/14/2015
LAKEVIEW-BURNS,049,00,1,0,0,17.04,MILEPOST 17.00,17.00,004900100S00,04900I00,43.343733,-119.6914234,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,220.01,MILEPOST 220.00,220.00,000700100S00,00700I00,43.8208335,-117.6468917,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,216.01,MILEPOST 216.00,216.00,000700100S00,00700I00,43.7882877,-117.7046126,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,217.02,MILEPOST 217.00,217.00,000700100S00,00700I00,43.7899442,-117.6880789,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,218.02,MILEPOST 218.00,218.00,000700100S00,00700I00,43.8012733,-117.6762007,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,200,MILEPOST 200.00,200.00,000700100S00,00700I00,43.7938316,-117.9429874,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,175,MILEPOST 175.00,175.00,000700100S00,00700I00,43.7873553,-118.3235261,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,176.01,MILEPOST 176.00,176.00,000700100S00,00700I00,43.7895011,-118.3040262,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,177,MILEPOST 177.00,177.00,000700100S00,00700I00,43.7846188,-118.2859167,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,178.02,MILEPOST 178.00,178.00,000700100S00,00700I00,43.7854719,-118.2687978,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,179.02,MILEPOST 179.00,179.00,000700100S00,00700I00,43.7859468,-118.2499318,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,148,MILEPOST 148.00,148.00,000700100S00,00700I00,43.6132454,-118.7473446,3,NAD 83,2014,07/14/2015
CENTRAL OREGON,007,00,1,0,0,149,MILEPOST 149.00,149.00,000700100S00,00700I00,43.6131347,-118.7269276,3,NAD 83,2014,07/14/2015
I.O.N.,456,00,1,0,0,51.02,MILEPOST 51.00,51.00,045600100S00,45600I00,42.8525478,-117.596029,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,71.92,MILEPOST 72.00,72.00,001500100S00,01500I00,44.2195794,-121.8781476,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,72.89,MILEPOST 73.00,73.00,001500100S00,01500I00,44.2302453,-121.8670068,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,73.87,MILEPOST 74.00,74.00,001500100S00,01500I00,44.2401826,-121.8579393,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,127,MILEPOST 127.00,127.00,000500100S00,00500I00,44.4988783,-119.6018516,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,127.99,MILEPOST 128.00,128.00,000500100S00,00500I00,44.4904028,-119.5862108,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,100,MILEPOST 100.00,100.00,000500100S00,00500I00,44.8037024,-119.7118515,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,100.99,MILEPOST 101.00,101.00,000500100S00,00500I00,44.7974656,-119.6995072,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,58,MILEPOST 58.00,58.00,000500100S00,00500I00,44.9967623,-120.2177122,3,NAD 83,2014,07/14/2015
OLD OREGON TRAIL,006,00,2,0,0,189,MILEPOST 189.00,189.00,000600200S00,00600D00,45.7624936,-119.2002904,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,244.96,MILEPOST 245.00,245.00,000400100S00,00400I00,42.6294267,-121.8788337,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,204.96,MILEPOST 205.00,205.00,000400100S00,00400I00,43.1936064,-121.780426,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,201,MILEPOST 201.00,201.00,000400100S00,00400I00,43.2492014,-121.7856969,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,146,MILEPOST 146.00,146.00,000400100S00,00400I00,43.9569326,-121.3485398,3,NAD 83,2014,07/14/2015
WALLOWA LAKE,010,00,1,0,0,22.99,MILEPOST 23.00,23.00,001000100S00,01000I00,45.5860003,-117.8719775,3,NAD 83,2014,07/14/2015
SUNSET,047,00,1,0,0,3.99,MILEPOST 4.00,4.00,004700100S00,04700I00,45.901256,-123.8674701,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,67.02,MILEPOST 67.00,67.00,004800100S00,04800I00,43.6201758,-119.0132042,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,44.95,MILEPOST 45.00,45.00,004800100S00,04800I00,43.8957386,-118.9335988,3,NAD 83,2014,07/14/2015
JOHN DAY-BURNS,048,00,1,0,0,45.95,MILEPOST 46.00,46.00,004800100S00,04800I00,43.8833359,-118.9248022,3,NAD 83,2014,07/14/2015
I.O.N.,456,00,1,0,0,56,MILEPOST 56.00,56.00,045600100S00,45600I00,42.8207974,-117.6774524,3,NAD 83,2014,07/14/2015
I.O.N.,456,00,1,0,0,57.01,MILEPOST 57.00,57.00,045600100S00,45600I00,42.8185008,-117.6963971,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,147,MILEPOST 147.00,147.00,000400100S00,00400I00,43.9425881,-121.3507391,3,NAD 83,2014,07/14/2015
THE DALLES-CALIFORNIA,004,00,1,0,0,148,MILEPOST 148.00,148.00,000400100S00,00400I00,43.9282076,-121.3526899,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,181.97,MILEPOST 182.00,182.00,000200100S00,00200I00,45.9144716,-119.3651222,3,NAD 83,2014,07/14/2015
COLUMBIA RIVER,002,00,1,0,0,181.01,MILEPOST 181.00,181.00,000200100S00,00200I00,45.9119915,-119.3847266,3,NAD 83,2014,07/14/2015
OLD OREGON TRAIL,006,00,2,0,0,190,MILEPOST 190.00,190.00,000600200S00,00600D00,45.7589989,-119.1800309,3,NAD 83,2014,07/14/2015
WILSON RIVER,037,00,1,0,0,41.98,MILEPOST 42.00,42.00,003700100S00,03700I00,45.6156636,-123.2472529,3,NAD 83,2014,07/14/2015
WILSON RIVER,037,00,1,0,0,23.98,MILEPOST 24.00,24.00,003700100S00,03700I00,45.5909443,-123.5280263,3,NAD 83,2014,07/14/2015
WILSON RIVER,037,00,1,0,0,24.96,MILEPOST 25.00,25.00,003700100S00,03700I00,45.5955697,-123.5105675,3,NAD 83,2014,07/14/2015
WILSON RIVER,037,00,1,0,0,6.02,MILEPOST 6.00,6.00,003700100S00,03700I00,45.4733022,-123.7318636,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,66.98,MILEPOST 67.00,67.00,003500100S00,03500I00,43.1104329,-123.5193444,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,18.02,MILEPOST 18.00,18.00,003500100S00,03500I00,43.097488,-124.1522491,3,NAD 83,2014,07/14/2015
COOS BAY-ROSEBURG,035,00,1,0,0,16,MILEPOST 16.00,16.00,003500100S00,03500I00,43.1212432,-124.1743372,3,NAD 83,2014,07/14/2015
WESTON-ELGIN,330,00,1,0,0,14,MILEPOST 14.00,14.00,033000100S00,33000I00,45.7832072,-118.1816096,3,NAD 83,2014,07/14/2015
WESTON-ELGIN,330,00,1,0,0,11.99,MILEPOST 12.00,12.00,033000100S00,33000I00,45.7905578,-118.2177725,3,NAD 83,2014,07/14/2015
WESTON-ELGIN,330,00,1,0,0,10,MILEPOST 10.00,10.00,033000100S00,33000I00,45.7872334,-118.2558328,3,NAD 83,2014,07/14/2015
WESTON-ELGIN,330,00,1,0,0,9.05,MILEPOST 9.00,9.00,033000100S00,33000I00,45.7885459,-118.2748417,3,NAD 83,2014,07/14/2015
HEPPNER-SPRAY,321,00,1,0,0,37.95,MILEPOST 38.00,38.00,032100100S00,32100I00,44.8587706,-119.7146872,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,124.97,MILEPOST 125.00,125.00,000900100S00,00900I00,44.842189,-124.0488332,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,2,0,0,124,MILEPOST 124.00,124.00,000900200S00,00900D00,44.8550472,-124.0413172,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,265.99,MILEPOST 266.00,266.00,000500100S00,00500I00,44.1206477,-117.3762265,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,255.99,MILEPOST 256.00,256.00,000500100S00,00500I00,44.2314323,-117.5007511,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,256.98,MILEPOST 257.00,257.00,000500100S00,00500I00,44.2188721,-117.4911981,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,257.98,MILEPOST 258.00,258.00,000500100S00,00500I00,44.2074902,-117.4788582,3,NAD 83,2014,07/14/2015
JOHN DAY,005,00,1,0,0,258.98,MILEPOST 259.00,259.00,000500100S00,00500I00,44.1976544,-117.4642124,3,NAD 83,2014,07/14/2015
OLD EMIGRANT HILL FR. NO.1,006,BP,1,0,0,245.02,MILEPOST 245.00,245.00,0006BP100S00,006BPI00,45.4315046,-118.3886431,3,NAD 83,2014,07/14/2015
OLD EMIGRANT HILL FR. NO.1,006,BP,1,0,0,246,MILEPOST 246.00,246.00,0006BP100S00,006BPI00,45.4207008,-118.3770632,3,NAD 83,2014,07/14/2015
LOWER COLUMBIA RIVER,092,00,1,0,0,24.98,MILEPOST 25.00,25.00,009200100S00,09200I00,45.8126928,-122.8536761,3,NAD 83,2014,07/14/2015
GREEN SPRINGS,021,00,1,0,0,58.96,MILEPOST 59.00,59.00,002100100S00,02100I00,42.1917605,-121.8005743,3,NAD 83,2014,07/14/2015
CLACKAMAS,171,00,1,Z,2,5,MILEPOST Z5.00,Z5.00,0171001Z2S00,17100IZ2,45.4074545,-122.5699497,3,NAD 83,2014,07/14/2015
HEPPNER,052,00,1,0,0,41.95,MILEPOST 42.00,42.00,005200100S00,05200I00,45.3936635,-119.6057596,3,NAD 83,2014,07/14/2015
HEPPNER,052,00,1,0,0,42.95,MILEPOST 43.00,43.00,005200100S00,05200I00,45.3829204,-119.5924363,3,NAD 83,2014,07/14/2015
O NEIL,370,00,1,0,0,14,MILEPOST 14.00,14.00,037000100S00,37000I00,44.3302944,-120.9194832,3,NAD 83,2014,07/14/2015
O NEIL,370,00,1,0,0,15,MILEPOST 15.00,15.00,037000100S00,37000I00,44.3211292,-120.9060049,3,NAD 83,2014,07/14/2015
PACIFIC HIGHWAY WEST,091,00,1,0,0,19.99,MILEPOST 20.00,20.00,009100100S00,09100I00,45.3165714,-122.9075451,3,NAD 83,2014,07/14/2015
HILLSBORO-SILVERTON,140,00,1,0,0,29.02,MILEPOST 29.00,29.00,014000100S00,14000I00,45.208735,-122.9587904,3,NAD 83,2014,07/14/2015
HILLSBORO-SILVERTON,140,00,1,0,0,30.02,MILEPOST 30.00,30.00,014000100S00,14000I00,45.2085666,-122.9384514,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,54,MILEPOST 54.00,54.00,001500100S00,01500I00,44.1837902,-122.0930223,3,NAD 83,2014,07/14/2015
MCKENZIE,015,00,1,0,0,94.05,MILEPOST 94.00,94.00,001500100S00,01500I00,44.2870372,-121.5192791,3,NAD 83,2014,07/14/2015
O NEIL,370,00,1,0,0,15.98,MILEPOST 16.00,16.00,037000100S00,37000I00,44.3116281,-120.8916509,3,NAD 83,2014,07/14/2015
COVE,342,00,1,0,0,13,MILEPOST 13.00,13.00,034200100S00,34200I00,45.3035681,-117.8085392,3,NAD 83,2014,07/14/2015
COVE,342,00,1,0,0,20.99,MILEPOST 21.00,21.00,034200100S00,34200I00,45.2289827,-117.8602683,3,NAD 83,2014,07/14/2015
COVE,342,00,1,0,0,21.79,MILEPOST 22.00,22.00,034200100S00,34200I00,45.2174886,-117.8603446,3,NAD 83,2014,07/14/2015
WASCO-HEPPNER,300,00,1,0,0,55,MILEPOST 55.00,55.00,030000100S00,30000I00,45.2750415,-120.0037233,3,NAD 83,2014,07/14/2015
WASCO-HEPPNER,300,00,1,0,0,55.98,MILEPOST 56.00,56.00,030000100S00,30000I00,45.2739403,-119.9848106,3,NAD 83,2014,07/14/2015
WASCO-HEPPNER,300,00,1,0,0,57,MILEPOST 57.00,57.00,030000100S00,30000I00,45.2870734,-119.9779602,3,NAD 83,2014,07/14/2015
WASCO-HEPPNER,300,00,1,0,0,57.99,MILEPOST 58.00,58.00,030000100S00,30000I00,45.2836293,-119.9593743,3,NAD 83,2014,07/14/2015
WASCO-HEPPNER,300,00,1,0,0,58.99,MILEPOST 59.00,59.00,030000100S00,30000I00,45.2854688,-119.9391425,3,NAD 83,2014,07/14/2015
WASCO-HEPPNER,300,00,1,0,0,60.05,MILEPOST 60.00,60.00,030000100S00,30000I00,45.2788447,-119.9212289,3,NAD 83,2014,07/14/2015
WASCO-HEPPNER,300,00,1,0,0,60.98,MILEPOST 61.00,61.00,030000100S00,30000I00,45.2778868,-119.9033445,3,NAD 83,2014,07/14/2015
CARPENTERVILLE,255,00,1,0,0,339,MILEPOST 339.00,339.00,025500100S00,25500I00,42.2993457,-124.4080943,3,NAD 83,2014,07/14/2015
OREGON COAST,009,00,1,0,0,15.99,MILEPOST 16.00,16.00,000900100S00,00900I00,46.0649254,-123.9159723,3,NAD 83,2014,07/14/2015
OCHOCO,041,00,1,0,0,47.03,MILEPOST 47.00,47.00,004100100S00,04100I00,44.4694485,-120.4238857,3,NAD 83,2014,07/14/2015
OCHOCO,041,00,1,0,0,48.02,MILEPOST 48.00,48.00,004100100S00,04100I00,44.4777376,-120.4080994,3,NAD 83,2014,07/14/2015
OCHOCO,041,00,1,0,0,45.98,MILEPOST 46.00,46.00,004100100S00,04100I00,44.4608613,-120.4403357,3,NAD 83,2014,07/14/2015
OCHOCO,041,00,1,0,0,40.93,MILEPOST 41.00,41.00,004100100S00,04100I00,44.4083609,-120.5042404,3,NAD 83,2014,07/14/2015
OCHOCO,041,00,1,0,0,29,MILEPOST 29.00,29.00,004100100S00,04100I00,44.3139139,-120.6504916,3,NAD 83,2014,07/14/2015
OCHOCO,041,00,1,0,0,4.97,MILEPOST 5.00,5.00,004100100S00,04100I00,44.2549073,-121.0826342,3,NAD 83,2014,07/14/2015
OCHOCO,041,00,1,0,0,6,MILEPOST 6.00,6.00,004100100S00,04100I00,44.2538618,-121.0624765,3,NAD 83,2014,07/14/2015
HILLSBORO-SILVERTON,140,00,1,0,0,28,MILEPOST 28.00,28.00,014000100S00,14000I00,45.2122856,-122.9757636,3,NAD 83,2014,07/14/2015
KINGS VALLEY,191,00,1,0,0,14,MILEPOST 14.00,14.00,019100100S00,19100I00,44.7947207,-123.403222,3,NAD 83,2014,07/14/2015
BELLEVUE-HOPEWELL,153,00,1,0,0,10.87,MILEPOST 11.00,11.00,015300100S00,15300I00,45.1237693,-123.1188357,3,NAD 83,2014,07/14/2015
BELLEVUE-HOPEWELL,153,00,1,0,0,9.94,MILEPOST 10.00,10.00,015300100S00,15300I00,45.1196116,-123.1367903,3,NAD 83,2014,07/14/2015
FREEWATER,339,00,1,0,0,1.01,MILEPOST 1.00,1.00,033900100S00,33900I00,45.9862261,-118.4030558,3,NAD 83,2014,07/14/2015
FREEWATER,339,00,1,0,0,1.93,MILEPOST 2.00,2.00,033900100S00,33900I00,45.9727509,-118.40285,3,NAD 83,2014,07/14/2015
WESTON-ELGIN,330,00,1,0,0,19,MILEPOST 19.00,19.00,033000100S00,33000I00,45.7838698,-118.1049886,3,NAD 83,2014,07/14/2015
WESTON-ELGIN,330,00,1,0,0,17.82,MILEPOST 18.00,18.00,033000100S00,33000I00,45.7848266,-118.1188986,3,NAD 83,2014,07/14/2015
MIST-CLATSKANIE,110,00,1,0,0,7.06,MILEPOST 7.00,7.00,011000100S00,11000I00,46.0517287,-123.2580762,3,NAD 83,2014,07/14/2015
HISTORIC COLUMBIA RIVER,100,00,1,0,0,57.08,HISTORIC MILEPOST 73.00,73.00,010000100S00,10000I00,45.6843833,-121.406997,3,NAD 83,2014,07/14/2015
HEPPNER-SPRAY,321,00,1,0,0,39,MILEPOST 39.00,39.00,032100100S00,32100I00,44.850553,-119.7322303,3,NAD 83,2014,07/14/2015
HEPPNER-SPRAY,321,00,1,0,0,39.98,MILEPOST 40.00,40.00,032100100S00,32100I00,44.8422176,-119.7479982,3,NAD 83,2014,07/14/2015
HOOD RIVER,281,00,1,0,0,3.06,MILEPOST 3.00,3.00,028100100S00,28100I00,45.6786845,-121.5430759,3,NAD 83,2014,07/14/2015
JACKSONVILLE,272,00,1,0,0,26.03,MILEPOST 26.00,26.00,027200100S00,27200I00,42.2414714,-123.034101,3,NAD 83,2014,07/14/2015
PENDLETON-JOHN DAY,028,00,1,0,0,59.03,MILEPOST 59.00,59.00,002800100S00,02800I00,45.0342604,-118.9783155,3,NAD 83,2014,07/14/2015
PENDLETON-JOHN DAY,028,00,1,0,0,60.05,MILEPOST 60.00,60.00,002800100S00,02800I00,45.0214735,-118.9877892,3,NAD 83,2014,07/14/2015
MT. HOOD,026,00,1,0,0,101.81,MILEPOST 102.00,102.00,002600100S00,02600I00,45.7073917,-121.5027256,3,NAD 83,2014,07/14/2015
MT. HOOD,026,00,1,0,0,95.02,MILEPOST 95.00,95.00,002600100S00,02600I00,45.6225706,-121.5283311,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,1,0,0,188,MILEPOST 188.00,188.00,000100100S00,00100D00,43.992504,-123.0059535,3,NAD 83,2014,07/14/2015
MT. HOOD,026,00,1,0,0,61.94,MILEPOST 62.00,62.00,002600100S00,02600I00,45.3051601,-121.6683265,3,NAD 83,2014,07/14/2015
MT. HOOD,026,00,1,0,0,60.84,MILEPOST 61.00,61.00,002600100S00,02600I00,45.2919415,-121.6716719,3,NAD 83,2014,07/14/2015
MT. HOOD,026,00,1,0,0,15,MILEPOST 15.00,15.00,002600100S00,02600I00,45.483145,-122.3985152,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,46.97,MILEPOST 47.00,47.00,027000100S00,27000I00,42.4217453,-122.0692244,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,45.95,MILEPOST 46.00,46.00,027000100S00,27000I00,42.4327876,-122.0819057,3,NAD 83,2014,07/14/2015
LAKE OF THE WOODS,270,00,1,0,0,44.96,MILEPOST 45.00,45.00,027000100S00,27000I00,42.4427076,-122.0960584,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,61,MILEPOST 61.00,61.00,000100200S00,00100I00,42.490757,-123.3624578,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,62,MILEPOST 62.00,62.00,000100200S00,00100I00,42.5052795,-123.3629518,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,179,MILEPOST 179.00,179.00,000100200S00,00100I00,43.8625341,-123.0153242,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,179.91,MILEPOST 180.00,180.00,000100200S00,00100I00,43.8754811,-123.0129907,3,NAD 83,2014,07/14/2015
PACIFIC,001,00,2,0,0,181,MILEPOST 181.00,181.00,000100200S00,00100I00,43.8913454,-123.0142755,3,NAD 83,2014,07/14/2015
